DATETIME,OPEN,HIGH,LOW,CLOSE,RSI_7,RSI_14,RSI_21,MACD,MACD_signal,BB_high_10,BB_low_10,BB_high_20,BB_low_20,BB_high_30,BB_low_30,ATR_7,ATR_14,ATR_21,ATR_42,EMA_5,EMA_10,EMA_20,EMA_50,SMA_10,SMA_20,SMA_50,Stoch_K,Stoch_D,CCI_14,CCI_20,ADX_14,ADX_20,WilliamsR_14,ROC_10,ROC_20,UO,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Fractal_High,Fractal_Low,HA_OPEN,HA_HIGH,HA_LOW,HA_CLOSE,Trend,OPEN_norm,HIGH_norm,LOW_norm,CLOSE_norm,EMA_5_norm,EMA_10_norm,EMA_20_norm,EMA_50_norm,SMA_10_norm,SMA_20_norm,SMA_50_norm,BB_high_10_norm,BB_low_10_norm,BB_high_20_norm,BB_low_20_norm,BB_high_30_norm,BB_low_30_norm,Ichimoku_Tenkan_norm,Ichimoku_Kijun_norm,Ichimoku_Senkou_A_norm,Ichimoku_Senkou_B_norm,HA_OPEN_norm,HA_HIGH_norm,HA_LOW_norm,HA_CLOSE_norm,RSI_7_norm,RSI_14_norm,RSI_21_norm,Stoch_K_norm,Stoch_D_norm,UO_norm,WilliamsR_14_norm,MACD_norm,MACD_signal_norm,CCI_14_norm,CCI_20_norm,ROC_10_norm,ROC_20_norm,ATR_7_norm,ATR_14_norm,ATR_21_norm,ADX_14_norm,ADX_20_norm,ATR_42_norm,Fractal_High_norm,Fractal_Low_norm,Trend_norm
2024-01-23 12:00:00,38840.9,39480.0,38531.5,39194.1,27.356505788219792,28.650356944799498,30.709460210682906,-686.5052619403868,-490.34608402655886,41651.00455496019,38554.59544503981,42769.00817136507,38980.54182863493,42701.730215515505,39388.5897844845,776.2090030786923,665.6431326977755,629.3458510854398,600.4657936007866,39494.51680072152,39980.68889667541,40580.82673668812,41407.2503713955,40102.8,40874.775,41734.882,19.860324311362827,14.22357565642686,-121.71568295870651,-152.97232336510206,42.01282008412335,40.04129368627465,-80.13967568863718,-5.750788734561964,-5.8906438337087135,40.16065045313509,39926.35,40365.25,40145.8,41055.7,0.0,1.0,39308.9,39480.0,38531.5,39011.625,1,0.41848647610706236,0.42009386805864946,0.4176989274746819,0.4193779967399614,0.42013008064285573,0.4213353390937704,0.422803369071862,0.42479029219040304,0.42163579321390426,0.42351462440931265,0.42556719846145175,0.4253688756627598,0.41775792944879014,0.42798054310472944,0.41883989999944216,0.42782529521488855,0.4198655408408462,0.42120134756499433,0.4222785119018447,0.4217413800801685,0.4239498998198582,0.41966606303004317,0.42009386805864946,0.4176989274746819,0.41891839970101474,0.2735650578821979,0.286503569447995,0.30709460210682904,0.19860324311362829,0.1422357565642686,0.4016065045313509,0.19860324311362818,-0.4281834383114951,-0.3157301942952064,-0.23873418831165052,-0.21511833316200102,-0.1893789687023332,-0.1667327684963265,0.6655709301428333,0.6502254869297543,0.6446268638733573,0.376149821274946,0.37145787229357335,0.6399369665303539,0.0,1.0,1
2024-01-23 16:00:00,39194.1,39661.8,38920.0,39133.0,26.62487664317878,28.206942965208924,30.35856090182378,-715.3994479427347,-535.3567568097941,41349.2390748506,38441.600925149396,42761.28756062972,38743.56243937029,42775.2122489063,39188.72108442704,771.2934312103081,671.0829089336488,634.7008105575618,603.8308937531489,39374.011200481014,39826.56364273443,40442.93847605115,41318.064082321165,39895.42,40752.425,41663.344,18.02895423073463,14.691849498019252,-92.2330595530458,-119.86694810129248,43.13124692488312,40.70993811391217,-81.97104576926537,-5.032664511682545,-5.885040885040885,38.27556068167674,39890.75,40365.25,40128.0,41055.7,0.0,0.0,39017.5,39661.8,38920.0,39227.225,0,0.41882760208229974,0.419995937114266,0.4181364901230545,0.4186739585416734,0.4192786450462259,0.42040429395914414,0.4219173230396624,0.42402693410511655,0.42057445749690425,0.42266847987681605,0.4248471875041028,0.4241012709325253,0.4169186984050202,0.42741164931773745,0.41768908270247324,0.42744375450646677,0.41881408560297445,0.42056292575454285,0.42172787551449,0.4211470970098531,0.4233991272895997,0.41838287296470983,0.419995937114266,0.4181364901230545,0.4189108004331696,0.2662487664317878,0.28206942965208925,0.3035856090182378,0.1802895423073463,0.14691849498019252,0.38275560681676735,0.18028954230734626,-0.44378396580217994,-0.34248452926418,-0.18240188873291382,-0.1695841775489571,-0.16619934564046251,-0.1665771304084662,0.6649364570049351,0.6510381709302268,0.645472802900457,0.37871680786013534,0.37307394244847175,0.6404948904501789,0.0,0.0,0
2024-01-23 20:00:00,39133.0,39911.0,39015.0,39900.1,47.27779746966246,40.63031626819273,39.47536423166465,-668.6914803042018,-562.0237015086757,41017.51874440027,38543.80125559972,42674.14168405311,38664.008315946885,42763.630134131236,39104.9431992021,789.1086553231213,687.1484154383882,647.1436291024398,610.7873010447406,39549.37413365401,39839.933889509986,40391.23957357009,41262.45764772034,39780.659999999996,40669.075,41615.718,41.66717408512449,26.518817542407323,-55.075538720336475,-80.44447817565732,43.3490318661488,40.93196769340558,-58.33282591487551,-2.795771748477987,-4.010383211722733,46.76848312887763,39890.75,40365.25,40128.0,41055.7,0.0,0.0,39163.55,39911.0,39015.0,39489.775,1,0.417546003111852,0.41948462840621714,0.41724865973428926,0.41945772567810335,0.4185881991710458,0.4193090969077842,0.4206627997995354,0.4227653574142378,0.4191624558632956,0.42133812819839866,0.4236054608126668,0.42217868662085917,0.41605241166276397,0.4260811010577766,0.41635894767790715,0.4262876303834261,0.4174753840022972,0.41943464279893405,0.4205993936317949,0.420018714011407,0.42227036403967483,0.4176228409438707,0.41948462840621714,0.41724865973428926,0.41843968532309017,0.4727779746966246,0.4063031626819273,0.3947536423166465,0.4166717408512449,0.26518817542407325,0.46768483128877625,0.4166717408512449,-0.41843580670211605,-0.35808061204643626,-0.10970773179207445,-0.11441743138082905,-0.09292353911195142,-0.11408354171599663,0.6672170474387229,0.6534004534783042,0.647411232164102,0.37920908791181984,0.3736048488138002,0.6416384674791247,0.0,0.0,1
2024-01-24 00:00:00,39900.1,40246.9,39572.5,39614.0,42.11926588969107,37.98988068503386,37.550307548940886,-647.299295056866,-579.0788202183138,40685.13296021239,38635.0070397876,42572.235882964655,38564.03411703535,42775.069636849315,38997.39036315069,772.7217045626757,686.2378143356462,648.4415515261333,612.3018891151039,39570.91608910268,39798.85500050817,40317.21675703961,41197.812249770526,39660.06999999999,40568.135,41548.122,32.95682883760581,30.88431905115498,-31.106627472116553,-58.23708386258228,42.55235315839235,40.62760891758902,-67.04317116239419,-2.9541963601086763,-4.849061317038496,45.359886512131986,39714.1,40365.25,40039.675,41055.7,0.0,0.0,39516.55,40246.9,39516.55,39833.375,0,0.41921379819471927,0.4200661891608135,0.41840186969075155,0.41850508927544744,0.41839792804605225,0.41896357427020076,0.4202381365244701,0.42236681105329943,0.4186195508010043,0.4208493146024218,0.4232011793704455,0.4211330223078288,0.4160412714782956,0.42560123444641124,0.41586027264258235,0.42606982553254324,0.4169603677384187,0.41875362233971536,0.4203554237089654,0.41955773019958686,0.42202633286855057,0.4182625409305246,0.4200661891608135,0.4182625409305246,0.41904895975953016,0.4211926588969107,0.3798988068503386,0.37550307548940887,0.3295682883760581,0.3088431905115498,0.45359886512131986,0.3295682883760581,-0.40660154862631975,-0.36795218347342623,-0.06213311377463506,-0.0830044160820761,-0.09815614441010413,-0.13766492599091573,0.6651212254105807,0.6532680395837807,0.647611284210925,0.3773963735326525,0.3728763623035341,0.6418857292873572,0.0,0.0,0
2024-01-24 04:00:00,39614.0,40181.7,39561.0,39986.8,50.35413621286413,43.172252243338704,41.45641372227986,-593.4233744778248,-581.947731070216,40337.87607225355,38824.823927746445,42432.84595108727,38532.914048912724,42752.3620581953,38933.26460847138,751.0043181965787,681.5565418831,647.120525262984,612.5018441361727,39709.544059401785,39833.026818597595,40285.74849446442,41150.32157330894,39581.35,40482.88,41497.696,46.002844950213465,40.20894929098126,-12.13316442348709,-45.33814638305514,41.82960315978461,40.346782539612036,-53.997155049786535,-1.9306420758326313,-4.0897632393822265,45.35566137981988,39438.5,40203.2,39820.85,41055.7,0.0,0.0,39757.05,40181.7,39561.0,39835.875,1,0.4184729354002602,0.41987432853811874,0.4183410945911913,0.41939541962358173,0.41871016898642266,0.41901594232694894,0.42012906088596075,0.4222209877593115,0.41839173704612104,0.42060990770324835,0.42304932661656985,0.42025643647171795,0.41649160481962433,0.42524574856158964,0.41574866504599284,0.42598528514427486,0.41676619712997465,0.4180357013769583,0.4199270182228892,0.4189858310825468,0.42199416179479465,0.41882791593260504,0.41987432853811874,0.4183410945911913,0.4190229840969951,0.5035413621286413,0.43172252243338705,0.4145641372227986,0.4600284495021347,0.4020894929098126,0.4535566137981988,0.4600284495021347,-0.3761912492774983,-0.369604680135618,-0.02426156685456154,-0.06467836402751181,-0.06426604039233826,-0.11632144147759427,0.6622742066216037,0.65258453688776,0.6474076674833414,0.3757229526111196,0.37219946080338984,0.641918327007338,0.0,0.0,1
2024-01-24 08:00:00,39986.8,40565.3,39858.5,40207.2,54.790572208073826,46.043245478713416,43.64455136278094,-526.8684694717085,-570.9318787505146,40458.58590313301,38783.33409686699,42282.5223813432,38535.9476186568,42708.46288398841,38892.71044934493,744.6894155970679,683.3596460343073,649.9624050123658,614.7470383234069,39875.42937293452,39901.058306125306,40278.2676854678,41113.336413571335,39620.96,40409.235,41443.474,60.06739075886292,46.342354848894075,41.73710245664821,-18.074060922041863,40.09799218060137,39.52481075351294,-39.93260924113708,0.9949486449758951,-3.5338206962075467,46.52912261014619,39548.4,40203.2,39875.8,41055.7,1.0,0.0,39800.4,40565.3,39800.4,40154.45,1,0.4190350585864085,0.42044982594505154,0.41871856044771877,0.4195764269980418,0.4187603802534038,0.41882365689912904,0.4197503674903419,0.42177187817939565,0.4181299251752212,0.42007012390548787,0.4225599289162398,0.42019034929675564,0.4160261528555521,0.4245352589607159,0.4153962581342861,0.4255232932907459,0.41630338668334466,0.4179494250411495,0.4195666278672408,0.4187612955997966,0.4216336589028483,0.41857490569809785,0.42044982594505154,0.41857490569809785,0.4194471237312559,0.5479057220807383,0.4604324547871342,0.43644551362780937,0.6006739075886292,0.46342354848894074,0.4652912261014619,0.6006739075886292,-0.3374797843771102,-0.3632468685310234,0.08328086261057657,-0.025814350676057415,0.03315280064468552,-0.10062460880303427,0.6614309180533322,0.6528483577734833,0.6478451890944017,0.3715959268255394,0.3701914397740705,0.6422836227120475,1.0,0.0,1
2024-01-24 12:00:00,40207.2,40298.4,39752.0,40046.0,50.90868207195279,44.281152692021294,42.42674626688953,-481.5793733048413,-553.0613776613799,40543.062823060485,38796.19717693951,42120.70310076267,38538.51689923733,42698.58180612562,38845.618193874376,716.3623562260584,673.576814174714,645.0308619165389,613.1197278871352,39932.286248623015,39927.41134137525,40256.14695351849,41071.480083627364,39669.63,40329.61,41388.623999999996,55.71086996505426,53.92703522471022,31.2232708196074,-27.830144941016908,38.68098208493874,38.83323621241363,-44.28913003494574,1.230304884060125,-3.8245854197437463,51.280689454424575,39548.4,40203.2,39875.8,41055.7,0.0,0.0,40097.0,40298.4,39752.0,40075.9,0,0.4198375037435767,0.4200606726786174,0.41871610864302555,0.4194418205837615,0.4191617528788658,0.41914972882776336,0.41995734021607617,0.42193267989734184,0.4185118378316634,0.4201369301770856,0.4226906182208639,0.42065692075454475,0.41631973054714394,0.4244185757857893,0.41566372730328904,0.4257617889235492,0.416445056380302,0.4182104363953794,0.4198277042221122,0.41902233971714475,0.42189481682248997,0.4195671750961534,0.4200606726786174,0.41871610864302555,0.41951533179507255,0.5090868207195279,0.4428115269202129,0.4242674626688953,0.5571086996505425,0.5392703522471022,0.5128068945442458,0.5571086996505425,-0.3104586626860966,-0.3528607334681515,0.06236549648820892,-0.039736415707876185,0.04098718750355883,-0.10884099818961736,0.6575581091218049,0.6514085552298851,0.6470847276506079,0.3680872032234857,0.3684701644518399,0.6420189905696636,0.0,0.0,0
2024-01-24 16:00:00,40046.0,40212.7,39579.0,39795.7,45.11799853152642,41.61783586194537,40.58066008479474,-460.57533074328967,-534.5641682777618,40500.745278860726,38798.194721139276,41918.9605784357,38547.7994215643,42620.22071684217,38788.35261649117,704.553448193764,670.7284703050913,644.4912970633702,613.6097343660128,39886.757499082014,39903.463824761566,40212.294862707204,41021.449492112566,39649.47,40233.38,41326.664,46.50358653669292,54.09394908687003,13.760740046275481,-37.93458885070521,37.670985423826615,38.31959575756265,-53.49641346330708,-0.5040340222965196,-4.613102015086195,47.39173417435199,39548.4,40203.2,39875.8,41055.7,0.0,0.0,40126.6,40212.7,39579.0,39908.35,0,0.41936313745882703,0.4197722884720072,0.4182079305974756,0.4187456362093117,0.4189707206267467,0.4190119619341809,0.419771296123432,0.4217338746906908,0.4183831078123781,0.4198229292581062,0.42246427169649303,0.42047534956198324,0.41624615416043476,0.42386663074310144,0.4156087966292737,0.42550194657776447,0.4162211785626475,0.4181317682021298,0.41974901645568863,0.41894366165817276,0.4218161044950687,0.4195611723607896,0.4197722884720072,0.4182079305974756,0.4190240207533592,0.45117998531526415,0.41617835861945374,0.40580660084794734,0.4650358653669292,0.5409394908687003,0.4739173417435199,0.4650358653669292,-0.2977511994516187,-0.3420180306585938,0.027514533648448313,-0.05413928137512126,-0.01679955339092422,-0.1310449540900154,0.655898252773407,0.6509854196822089,0.647001172772233,0.36550895881966844,0.3671723014390987,0.6420987488109864,0.0,0.0,0
2024-01-24 20:00:00,39795.7,40185.9,39488.0,40078.1,52.265023836641625,45.59378615511123,43.493418216200055,-416.34281499569624,-510.91989762134875,40567.30327105064,38791.87672894937,41711.10023631722,38598.75976368278,42546.01986535441,38756.89346797894,703.6029555946551,672.6692938547277,647.0345686317812,615.6166454525364,39950.53833272134,39935.215856623094,40199.51439959223,40984.45539438266,39679.590000000004,40154.93,41263.108,65.3898190427871,55.868091848178096,44.276271999494504,-27.668043071680128,36.89221941804639,37.90635372809917,-34.610180957212904,0.7572234135892869,-3.7673691565559184,53.019347974473355,39548.4,40203.2,39875.8,41055.7,0.0,1.0,39920.85,40185.9,39488.0,39886.925,1,0.41842406987150627,0.4193850091388277,0.4176597358891643,0.419120453634117,0.41880649357114336,0.4187687148597871,0.4194183709592497,0.4213232736978914,0.41813633580647036,0.41930907627593667,0.42199087709331656,0.42031544432525686,0.41590868233745504,0.42305493294302454,0.415417426267925,0.42500828949606984,0.41581986979183155,0.4178102324440613,0.41942740053705296,0.41862208549573693,0.42149438798846806,0.4187332817970895,0.4193850091388277,0.4176597358891643,0.4186495566807604,0.5226502383664162,0.4559378615511123,0.4349341821620005,0.653898190427871,0.5586809184817809,0.5301934797447335,0.653898190427871,-0.27064704381505356,-0.32802478245597505,0.08832180455708143,-0.03950520513687828,0.02523542154347994,-0.10722532762544865,0.6557634460611163,0.6512739328561743,0.6473944041583376,0.36347457986131804,0.3661157572199281,0.6424247510631849,0.0,1.0,1
2024-01-25 00:00:00,40078.1,40183.1,39911.0,40008.0,50.365567875341455,44.778576989837,42.94472567328795,-382.535085392934,-485.2429351756658,40500.0974424502,39092.50255754981,41449.00709623126,38689.24290376874,42468.54850533464,38725.57149466537,641.9596762239898,644.0572014365328,629.1805415540773,607.4376777036665,39969.69222181423,39948.44933723707,40181.27493296441,40946.1630259755,39796.3,40069.125,41199.974,72.59809224112489,61.49716594020165,72.75494028500529,-7.398241817409436,36.16907955553617,37.513773800108865,-27.401907758875115,3.0048222363539425,-4.112970681213013,47.83153407679163,39742.65,40203.2,39972.925,41055.7,0.0,0.0,39936.899999999994,40183.1,39911.0,40045.05,0,0.42043783868583773,0.4206955832020536,0.42002628189904545,0.4202653929874554,0.4201710302097495,0.4201186646356085,0.42069110886077327,0.4225489874253804,0.41974279946346044,0.42041577681674347,0.4231579333848437,0.4214697138127006,0.4179855379454849,0.4237518336387881,0.4169645748904271,0.4261471373880883,0.41705697915552165,0.4196099264815126,0.4207448471993403,0.4201789968880803,0.42281224464842626,0.4200901829948759,0.4206955832020536,0.42002628189904545,0.42035657287768846,0.5036556787534145,0.44778576989837,0.4294472567328795,0.7259809224112489,0.6149716594020165,0.47831534076791626,0.7259809224112489,-0.2496348817024924,-0.31266395345476256,0.1444915379859856,-0.010568523376530125,0.09982713652936312,-0.11697548891882294,0.6466082010333336,0.6469338997261269,0.6446006352226483,0.36154772209015595,0.36510159383543056,0.6410894487632082,0.0,0.0,0
